Chr	Start	End	Cenh3
chr6A_TA2804	478000000	478500000	9572
chr6A_TA2804	478500000	479000000	10192
chr6A_TA2804	479000000	479500000	10108
chr6A_TA2804	479500000	480000000	8340
chr6A_TA2804	480000000	480500000	9928
chr6A_TA2804	480500000	481000000	10656
chr6A_TA2804	481000000	481500000	9712
chr6A_TA2804	481500000	482000000	9926
chr6A_TA2804	482000000	482500000	8660
chr6A_TA2804	482500000	483000000	9588
chr6A_TA2804	483000000	483500000	9918
chr6A_TA2804	483500000	484000000	9374
chr6A_TA2804	484000000	484500000	8762
chr6A_TA2804	484500000	485000000	9269
chr6A_TA2804	485000000	485500000	9191
chr6A_TA2804	485500000	486000000	9476
chr6A_TA2804	486000000	486500000	8222
chr6A_TA2804	486500000	487000000	10304
chr6A_TA2804	487000000	487500000	9960
chr6A_TA2804	487500000	488000000	9000
chr6A_TA2804	488000000	488500000	8632
chr6A_TA2804	488500000	489000000	9024
chr6A_TA2804	489000000	489500000	9696
chr6A_TA2804	489500000	490000000	10236
chr6A_TA2804	490000000	490500000	10476
chr6A_TA2804	490500000	491000000	9234
chr6A_TA2804	491000000	491500000	10074
chr6A_TA2804	491500000	492000000	8870
chr6A_TA2804	492000000	492500000	8602
chr6A_TA2804	492500000	493000000	8648
chr6A_TA2804	493000000	493500000	9064
chr6A_TA2804	493500000	494000000	9152
chr6A_TA2804	494000000	494500000	9658
chr6A_TA2804	494500000	495000000	11174
chr6A_TA2804	495000000	495500000	10300
chr6A_TA2804	495500000	496000000	9142
chr6A_TA2804	496000000	496500000	9686
chr6A_TA2804	496500000	497000000	10088
chr6A_TA2804	497000000	497500000	7932
chr6A_TA2804	497500000	498000000	7796
chr6A_TA2804	498000000	498500000	9507
chr6A_TA2804	498500000	499000000	9955
chr6A_TA2804	499000000	499500000	8964
chr6A_TA2804	499500000	500000000	9932
chr6A_TA2804	500000000	500500000	9316
chr6A_TA2804	500500000	501000000	8570
chr6A_TA2804	501000000	501500000	9672
chr6A_TA2804	501500000	502000000	9720
chr6A_TA2804	502000000	502500000	10352
chr6A_TA2804	502500000	503000000	10010
chr6A_TA2804	503000000	503500000	9245
chr6A_TA2804	503500000	504000000	9194
chr6A_TA2804	504000000	504500000	9719
chr6A_TA2804	504500000	505000000	7924
chr6A_TA2804	505000000	505500000	3543
chr6A_TA2804	505500000	506000000	9899
chr6A_TA2804	506000000	506500000	9581
chr6A_TA2804	506500000	507000000	8768
chr6A_TA2804	507000000	507500000	9715
chr6A_TA2804	507500000	508000000	8346
chr6A_TA2804	508000000	508500000	9544
chr6A_TA2804	508500000	509000000	9327
chr6A_TA2804	509000000	509500000	8379
chr6A_TA2804	509500000	510000000	9550
chr6A_TA2804	510000000	510500000	9596
chr6A_TA2804	510500000	511000000	8256
chr6A_TA2804	511000000	511500000	9248
chr6A_TA2804	511500000	512000000	9470
chr6A_TA2804	512000000	512500000	9302
chr6A_TA2804	512500000	513000000	9809
chr6A_TA2804	513000000	513500000	8679
chr6A_TA2804	513500000	514000000	9608
chr6A_TA2804	514000000	514500000	9174
chr6A_TA2804	514500000	515000000	9438
chr6A_TA2804	515000000	515500000	9062
chr6A_TA2804	515500000	516000000	9198
chr6A_TA2804	516000000	516500000	8386
chr6A_TA2804	516500000	517000000	8462
chr6A_TA2804	517000000	517500000	8498
chr6A_TA2804	517500000	518000000	9252
chr6A_TA2804	518000000	518500000	8672
chr6A_TA2804	518500000	519000000	8240
chr6A_TA2804	519000000	519500000	8886
chr6A_TA2804	519500000	520000000	6622
chr6A_TA2804	520000000	520500000	7088
chr6A_TA2804	520500000	521000000	7831
chr6A_TA2804	521000000	521500000	7483
chr6A_TA2804	521500000	522000000	8302
chr6A_TA2804	522000000	522500000	8670
chr6A_TA2804	522500000	523000000	9270
chr6A_TA2804	523000000	523500000	9549
chr6A_TA2804	523500000	524000000	8623
chr6A_TA2804	524000000	524500000	8252
chr6A_TA2804	524500000	525000000	8534
chr6A_TA2804	525000000	525500000	8624
chr6A_TA2804	525500000	526000000	8400
chr6A_TA2804	526000000	526500000	8610
chr6A_TA2804	526500000	527000000	10654
chr6A_TA2804	527000000	527500000	9428
chr6A_TA2804	527500000	528000000	10042
chr6A_TA2804	528000000	528500000	10462
chr6A_TA2804	528500000	529000000	10584
chr6A_TA2804	529000000	529500000	8742
chr6A_TA2804	529500000	530000000	9832
chr6A_TA2804	530000000	530500000	8298
chr6A_TA2804	530500000	531000000	8136
chr6A_TA2804	531000000	531500000	8332
chr6A_TA2804	531500000	532000000	8236
chr6A_TA2804	532000000	532500000	8334
chr6A_TA2804	532500000	533000000	7968
chr6A_TA2804	533000000	533500000	8456
chr6A_TA2804	533500000	534000000	7990
chr6A_TA2804	534000000	534500000	9018
chr6A_TA2804	534500000	535000000	8412
chr6A_TA2804	535000000	535500000	8408
chr6A_TA2804	535500000	536000000	9110
chr6A_TA2804	536000000	536500000	9240
chr6A_TA2804	536500000	537000000	9522
chr6A_TA2804	537000000	537500000	9720
chr6A_TA2804	537500000	538000000	8758
chr6A_TA2804	538000000	538500000	8744
chr6A_TA2804	538500000	539000000	8306
chr6A_TA2804	539000000	539500000	8524
chr6A_TA2804	539500000	540000000	8168
chr6A_TA2804	540000000	540500000	8516
chr6A_TA2804	540500000	541000000	8137
chr6A_TA2804	541000000	541500000	10301
chr6A_TA2804	541500000	542000000	8452
chr6A_TA2804	542000000	542500000	8022
chr6A_TA2804	542500000	543000000	8486
chr6A_TA2804	543000000	543500000	8613
chr6A_TA2804	543500000	544000000	9157
chr6A_TA2804	544000000	544500000	9441
chr6A_TA2804	544500000	545000000	7185
chr6A_TA2804	545000000	545500000	7794
chr6A_TA2804	545500000	546000000	7922
chr6A_TA2804	546000000	546500000	5892
chr6A_TA2804	546500000	547000000	9110
chr6A_TA2804	547000000	547500000	8846
chr6A_TA2804	547500000	548000000	8840
chr6A_TA2804	548000000	548500000	8598
chr6A_TA2804	548500000	549000000	6880
chr6A_TA2804	549000000	549500000	8110
chr6A_TA2804	549500000	550000000	9418
chr6A_TA2804	550000000	550500000	8314
chr6A_TA2804	550500000	551000000	8874
chr6A_TA2804	551000000	551500000	9758
chr6A_TA2804	551500000	552000000	8980
chr6A_TA2804	552000000	552500000	7968
chr6A_TA2804	552500000	553000000	7480
chr6A_TA2804	553000000	553500000	7701
chr6A_TA2804	553500000	554000000	6825
chr6A_TA2804	554000000	554500000	7402
chr6A_TA2804	554500000	555000000	7636
chr6A_TA2804	555000000	555500000	8222
chr6A_TA2804	555500000	556000000	6980
chr6A_TA2804	556000000	556500000	7064
chr6A_TA2804	556500000	557000000	5982
chr6A_TA2804	557000000	557500000	5522
chr6A_TA2804	557500000	558000000	7192
chr6A_TA2804	558000000	558500000	6567
chr6A_TA2804	558500000	559000000	7435
chr6A_TA2804	559000000	559500000	7434
chr6A_TA2804	559500000	560000000	7312
chr6A_TA2804	560000000	560500000	7024
chr6A_TA2804	560500000	561000000	8034
chr6A_TA2804	561000000	561500000	7954
chr6A_TA2804	561500000	562000000	7108
chr6A_TA2804	562000000	562500000	6752
chr6A_TA2804	562500000	563000000	7236
chr6A_TA2804	563000000	563500000	7156
chr6A_TA2804	563500000	564000000	6996
chr6A_TA2804	564000000	564500000	6624
chr6A_TA2804	564500000	565000000	7250
chr6A_TA2804	565000000	565500000	7636
chr6A_TA2804	565500000	566000000	6942
chr6A_TA2804	566000000	566500000	6574
chr6A_TA2804	566500000	567000000	6214
chr6A_TA2804	567000000	567500000	7594
chr6A_TA2804	567500000	568000000	5702
chr6A_TA2804	568000000	568500000	7308
chr6A_TA2804	568500000	569000000	5072
chr6A_TA2804	569000000	569500000	7142
chr6A_TA2804	569500000	570000000	6660
chr6A_TA2804	570000000	570500000	6062
chr6A_TA2804	570500000	571000000	7140
chr6A_TA2804	571000000	571500000	6476
chr6A_TA2804	571500000	572000000	6906
chr6A_TA2804	572000000	572500000	6600
chr6A_TA2804	572500000	573000000	6568
chr6A_TA2804	573000000	573500000	6652
chr6A_TA2804	573500000	574000000	6116
chr6A_TA2804	574000000	574500000	7757
chr6A_TA2804	574500000	575000000	5099
chr6A_TA2804	575000000	575500000	6254
chr6A_TA2804	575500000	576000000	6106
chr6A_TA2804	576000000	576500000	7284
chr6A_TA2804	576500000	577000000	6906
chr6A_TA2804	577000000	577500000	5772
chr6A_TA2804	577500000	578000000	6222
chr6A_TA2804	578000000	578500000	5894
chr6A_TA2804	578500000	579000000	6234
chr6A_TA2804	579000000	579500000	6286
chr6A_TA2804	579500000	580000000	5034
chr6A_TA2804	580000000	580500000	5560
chr6A_TA2804	580500000	581000000	6222
chr6A_TA2804	581000000	581500000	6160
chr6A_TA2804	581500000	582000000	5894
chr6A_TA2804	582000000	582500000	2402
chr6G_TA2804	0	500000	6132
chr6G_TA2804	500000	1000000	6220
chr6G_TA2804	1000000	1500000	3878
chr6G_TA2804	1500000	2000000	4106
chr6G_TA2804	2000000	2500000	5143
chr6G_TA2804	2500000	3000000	4397
chr6G_TA2804	3000000	3500000	3544
chr6G_TA2804	3500000	4000000	6332
chr6G_TA2804	4000000	4500000	7146
chr6G_TA2804	4500000	5000000	5068
chr6G_TA2804	5000000	5500000	5766
chr6G_TA2804	5500000	6000000	4482
chr6G_TA2804	6000000	6500000	5370
chr6G_TA2804	6500000	7000000	5194
chr6G_TA2804	7000000	7500000	5450
chr6G_TA2804	7500000	8000000	5486
chr6G_TA2804	8000000	8500000	5826
chr6G_TA2804	8500000	9000000	5552
chr6G_TA2804	9000000	9500000	4078
chr6G_TA2804	9500000	10000000	5358
chr6G_TA2804	10000000	10500000	6158
chr6G_TA2804	10500000	11000000	3716
chr6G_TA2804	11000000	11500000	3084
chr6G_TA2804	11500000	12000000	4684
chr6G_TA2804	12000000	12500000	8790
chr6G_TA2804	12500000	13000000	4818
chr6G_TA2804	13000000	13500000	6190
chr6G_TA2804	13500000	14000000	5246
chr6G_TA2804	14000000	14500000	5934
chr6G_TA2804	14500000	15000000	4945
chr6G_TA2804	15000000	15500000	3593
chr6G_TA2804	15500000	16000000	5552
chr6G_TA2804	16000000	16500000	5678
chr6G_TA2804	16500000	17000000	4622
chr6G_TA2804	17000000	17500000	5100
chr6G_TA2804	17500000	18000000	5864
chr6G_TA2804	18000000	18500000	4684
chr6G_TA2804	18500000	19000000	1004
chr6G_TA2804	19000000	19500000	2722
chr6G_TA2804	19500000	20000000	5718
chr6G_TA2804	20000000	20500000	5112
chr6G_TA2804	20500000	21000000	4112
chr6G_TA2804	21000000	21500000	3130
chr6G_TA2804	21500000	22000000	4260
chr6G_TA2804	22000000	22500000	3894
chr6G_TA2804	22500000	23000000	3412
chr6G_TA2804	23000000	23500000	7064
chr6G_TA2804	23500000	24000000	5928
chr6G_TA2804	24000000	24500000	5584
chr6G_TA2804	24500000	25000000	6164
chr6G_TA2804	25000000	25500000	6728
chr6G_TA2804	25500000	26000000	6594
chr6G_TA2804	26000000	26500000	5342
chr6G_TA2804	26500000	27000000	3452
chr6G_TA2804	27000000	27500000	5700
chr6G_TA2804	27500000	28000000	5848
chr6G_TA2804	28000000	28500000	3650
chr6G_TA2804	28500000	29000000	3563
chr6G_TA2804	29000000	29500000	6047
chr6G_TA2804	29500000	30000000	3192
chr6G_TA2804	30000000	30500000	6086
chr6G_TA2804	30500000	31000000	6590
chr6G_TA2804	31000000	31500000	6500
chr6G_TA2804	31500000	32000000	6392
chr6G_TA2804	32000000	32500000	6312
chr6G_TA2804	32500000	33000000	6466
chr6G_TA2804	33000000	33500000	6506
chr6G_TA2804	33500000	34000000	7110
chr6G_TA2804	34000000	34500000	6234
chr6G_TA2804	34500000	35000000	6990
chr6G_TA2804	35000000	35500000	3202
chr6G_TA2804	35500000	36000000	4674
chr6G_TA2804	36000000	36500000	6564
chr6G_TA2804	36500000	37000000	7820
chr6G_TA2804	37000000	37500000	6528
chr6G_TA2804	37500000	38000000	6030
chr6G_TA2804	38000000	38500000	6452
chr6G_TA2804	38500000	39000000	2154
chr6G_TA2804	39000000	39500000	5622
chr6G_TA2804	39500000	40000000	5386
chr6G_TA2804	40000000	40500000	5968
chr6G_TA2804	40500000	41000000	6374
chr6G_TA2804	41000000	41500000	7108
chr6G_TA2804	41500000	42000000	3210
chr6G_TA2804	42000000	42500000	6426
chr6G_TA2804	42500000	43000000	6776
chr6G_TA2804	43000000	43500000	6796
chr6G_TA2804	43500000	44000000	7228
chr6G_TA2804	44000000	44500000	6632
chr6G_TA2804	44500000	45000000	7128
chr6G_TA2804	45000000	45500000	6808
chr6G_TA2804	45500000	46000000	3708
chr6G_TA2804	46000000	46500000	3312
chr6G_TA2804	46500000	47000000	4782
chr6G_TA2804	47000000	47500000	4096
chr6G_TA2804	47500000	48000000	4406
chr6G_TA2804	48000000	48500000	4248
chr6G_TA2804	48500000	49000000	7946
chr6G_TA2804	49000000	49500000	7355
chr6G_TA2804	49500000	50000000	4557
chr6G_TA2804	50000000	50500000	6776
chr6G_TA2804	50500000	51000000	5673
chr6G_TA2804	51000000	51500000	6855
chr6G_TA2804	51500000	52000000	7350
chr6G_TA2804	52000000	52500000	4914
chr6G_TA2804	52500000	53000000	6074
chr6G_TA2804	53000000	53500000	6646
chr6G_TA2804	53500000	54000000	6036
chr6G_TA2804	54000000	54500000	5082
chr6G_TA2804	54500000	55000000	6756
chr6G_TA2804	55000000	55500000	6026
chr6G_TA2804	55500000	56000000	6678
chr6G_TA2804	56000000	56500000	7000
chr6G_TA2804	56500000	57000000	7250
chr6G_TA2804	57000000	57500000	8380
chr6G_TA2804	57500000	58000000	5928
chr6G_TA2804	58000000	58500000	4804
chr6G_TA2804	58500000	59000000	7216
chr6G_TA2804	59000000	59500000	6114
chr6G_TA2804	59500000	60000000	6698
chr6G_TA2804	60000000	60500000	6446
chr6G_TA2804	60500000	61000000	6816
chr6G_TA2804	61000000	61500000	8372
chr6G_TA2804	61500000	62000000	7340
chr6G_TA2804	62000000	62500000	6594
chr6G_TA2804	62500000	63000000	6532
chr6G_TA2804	63000000	63500000	6395
chr6G_TA2804	63500000	64000000	6057
chr6G_TA2804	64000000	64500000	1174
chr6G_TA2804	64500000	65000000	1438
chr6G_TA2804	65000000	65500000	976
chr6G_TA2804	65500000	66000000	5888
chr6G_TA2804	66000000	66500000	5758
chr6G_TA2804	66500000	67000000	7606
chr6G_TA2804	67000000	67500000	7606
chr6G_TA2804	67500000	68000000	7332
chr6G_TA2804	68000000	68500000	8732
chr6G_TA2804	68500000	69000000	7112
chr6G_TA2804	69000000	69500000	7430
chr6G_TA2804	69500000	70000000	5734
chr6G_TA2804	70000000	70500000	7308
chr6G_TA2804	70500000	71000000	7322
chr6G_TA2804	71000000	71500000	7655
chr6G_TA2804	71500000	72000000	8439
chr6G_TA2804	72000000	72500000	7176
chr6G_TA2804	72500000	73000000	7194
chr6G_TA2804	73000000	73500000	7788
chr6G_TA2804	73500000	74000000	7828
chr6G_TA2804	74000000	74500000	8750
chr6G_TA2804	74500000	75000000	7024
chr6G_TA2804	75000000	75500000	9061
chr6G_TA2804	75500000	76000000	8946
chr6G_TA2804	76000000	76500000	9103
chr6G_TA2804	76500000	77000000	7964
chr6G_TA2804	77000000	77500000	7558
chr6G_TA2804	77500000	78000000	8586
chr6G_TA2804	78000000	78500000	9576
chr6G_TA2804	78500000	79000000	8792
chr6G_TA2804	79000000	79500000	8692
chr6G_TA2804	79500000	80000000	7680
chr6G_TA2804	80000000	80500000	7996
chr6G_TA2804	80500000	81000000	7350
chr6G_TA2804	81000000	81500000	7868
chr6G_TA2804	81500000	82000000	8098
chr6G_TA2804	82000000	82500000	7598
chr6G_TA2804	82500000	83000000	9426
chr6G_TA2804	83000000	83500000	8340
chr6G_TA2804	83500000	84000000	6086
chr6G_TA2804	84000000	84500000	8365
chr6G_TA2804	84500000	85000000	7887
chr6G_TA2804	85000000	85500000	8932
chr6G_TA2804	85500000	86000000	8730
chr6G_TA2804	86000000	86500000	5452
chr6G_TA2804	86500000	87000000	8292
chr6G_TA2804	87000000	87500000	8360
chr6G_TA2804	87500000	88000000	8960
chr6G_TA2804	88000000	88500000	10182
chr6G_TA2804	88500000	89000000	9815
chr6G_TA2804	89000000	89500000	7527
chr6G_TA2804	89500000	90000000	9418
chr6G_TA2804	90000000	90500000	8834
chr6G_TA2804	90500000	91000000	9746
chr6G_TA2804	91000000	91500000	8900
chr6G_TA2804	91500000	92000000	8998
chr6G_TA2804	92000000	92500000	6658
chr6G_TA2804	92500000	93000000	10133
chr6G_TA2804	93000000	93500000	10069
chr6G_TA2804	93500000	94000000	8944
chr6G_TA2804	94000000	94500000	7724
chr6G_TA2804	94500000	95000000	8730
chr6G_TA2804	95000000	95500000	8236
chr6G_TA2804	95500000	96000000	6940
chr6G_TA2804	96000000	96500000	9454
chr6G_TA2804	96500000	97000000	7950
chr6G_TA2804	97000000	97500000	8714
chr6G_TA2804	97500000	98000000	8638
chr6G_TA2804	98000000	98500000	10964
chr6G_TA2804	98500000	99000000	9958
chr6G_TA2804	99000000	99500000	10286
chr6G_TA2804	99500000	100000000	10800
chr6G_TA2804	100000000	100500000	10458
chr6G_TA2804	100500000	101000000	11212
chr6G_TA2804	101000000	101500000	6922
chr6G_TA2804	101500000	102000000	11780
chr6G_TA2804	102000000	102500000	9333
chr6G_TA2804	102500000	103000000	9337
chr6G_TA2804	103000000	103500000	7774
chr6G_TA2804	103500000	104000000	9494
chr6G_TA2804	104000000	104500000	9965
chr6G_TA2804	104500000	105000000	7718
chr6G_TA2804	105000000	105500000	9069
chr6G_TA2804	105500000	106000000	10196
chr6G_TA2804	106000000	106500000	8316
chr6G_TA2804	106500000	107000000	9006
chr6G_TA2804	107000000	107500000	10053
chr6G_TA2804	107500000	108000000	10922
chr6G_TA2804	108000000	108500000	11499
chr6G_TA2804	108500000	109000000	10808
chr6G_TA2804	109000000	109500000	9180
chr6G_TA2804	109500000	110000000	6630
chr6G_TA2804	110000000	110500000	4016
chr6G_TA2804	110500000	111000000	3164
chr6G_TA2804	111000000	111500000	4442
chr6G_TA2804	111500000	112000000	11620
chr6G_TA2804	112000000	112500000	11252
chr6G_TA2804	112500000	113000000	10150
chr6G_TA2804	113000000	113500000	10246
chr6G_TA2804	113500000	114000000	10511
chr6G_TA2804	114000000	114500000	10207
chr6G_TA2804	114500000	115000000	9840
chr6G_TA2804	115000000	115500000	7080
chr6G_TA2804	115500000	116000000	9450
chr6G_TA2804	116000000	116500000	8406
chr6G_TA2804	116500000	117000000	9120
chr6G_TA2804	117000000	117500000	10406
chr6G_TA2804	117500000	118000000	10228
chr6G_TA2804	118000000	118500000	8774
chr6G_TA2804	118500000	119000000	10520
chr6G_TA2804	119000000	119500000	9190
chr6G_TA2804	119500000	120000000	9562
chr6G_TA2804	120000000	120500000	9538
chr6G_TA2804	120500000	121000000	8652
chr6G_TA2804	121000000	121500000	9138
chr6G_TA2804	121500000	122000000	9895
chr6G_TA2804	122000000	122500000	8894
chr6G_TA2804	122500000	123000000	10825
chr6G_TA2804	123000000	123500000	10196
chr6G_TA2804	123500000	124000000	10594
chr6G_TA2804	124000000	124500000	10188
chr6G_TA2804	124500000	125000000	9088
chr6G_TA2804	125000000	125500000	9466
chr6G_TA2804	125500000	126000000	10123
chr6G_TA2804	126000000	126500000	10157
chr6G_TA2804	126500000	127000000	9244
chr6G_TA2804	127000000	127500000	10146
chr6G_TA2804	127500000	128000000	10176
chr6G_TA2804	128000000	128500000	9651
chr6G_TA2804	128500000	129000000	10595
chr6G_TA2804	129000000	129500000	9762
chr6G_TA2804	129500000	130000000	9154
chr6G_TA2804	130000000	130500000	9913
chr6G_TA2804	130500000	131000000	9347
chr6G_TA2804	131000000	131500000	9730
chr6G_TA2804	131500000	132000000	8989
chr6G_TA2804	132000000	132500000	10973
chr6G_TA2804	132500000	133000000	11198
chr6G_TA2804	133000000	133500000	10994
chr6G_TA2804	133500000	134000000	9598
chr6G_TA2804	134000000	134500000	11230
chr6G_TA2804	134500000	135000000	10218
chr6G_TA2804	135000000	135500000	9137
chr6G_TA2804	135500000	136000000	9931
chr6G_TA2804	136000000	136500000	10128
chr6G_TA2804	136500000	137000000	10858
chr6G_TA2804	137000000	137500000	11006
chr6G_TA2804	137500000	138000000	11402
chr6G_TA2804	138000000	138500000	11250
chr6G_TA2804	138500000	139000000	10162
chr6G_TA2804	139000000	139500000	11018
chr6G_TA2804	139500000	140000000	10488
chr6G_TA2804	140000000	140500000	9054
chr6G_TA2804	140500000	141000000	8674
chr6G_TA2804	141000000	141500000	8681
chr6G_TA2804	141500000	142000000	11512
chr6G_TA2804	142000000	142500000	9869
chr6G_TA2804	142500000	143000000	9978
chr6G_TA2804	143000000	143500000	9544
chr6G_TA2804	143500000	144000000	9830
chr6G_TA2804	144000000	144500000	10218
chr6G_TA2804	144500000	145000000	10280
chr6G_TA2804	145000000	145500000	9358
chr6G_TA2804	145500000	146000000	11280
chr6G_TA2804	146000000	146500000	11508
chr6G_TA2804	146500000	147000000	10850
chr6G_TA2804	147000000	147500000	9870
chr6G_TA2804	147500000	148000000	8586
chr6G_TA2804	148000000	148500000	9641
chr6G_TA2804	148500000	149000000	9861
chr6G_TA2804	149000000	149500000	9906
chr6G_TA2804	149500000	150000000	9554
chr6G_TA2804	150000000	150500000	10090
chr6G_TA2804	150500000	151000000	7848
chr6G_TA2804	151000000	151500000	11220
chr6G_TA2804	151500000	152000000	10838
chr6G_TA2804	152000000	152500000	10184
chr6G_TA2804	152500000	153000000	10227
chr6G_TA2804	153000000	153500000	10741
chr6G_TA2804	153500000	154000000	10312
chr6G_TA2804	154000000	154500000	10538
chr6G_TA2804	154500000	155000000	10630
chr6G_TA2804	155000000	155500000	9698
chr6G_TA2804	155500000	156000000	10432
chr6G_TA2804	156000000	156500000	9546
chr6G_TA2804	156500000	157000000	11330
chr6G_TA2804	157000000	157500000	9732
chr6G_TA2804	157500000	158000000	10200
chr6G_TA2804	158000000	158500000	10294
chr6G_TA2804	158500000	159000000	10834
chr6G_TA2804	159000000	159500000	10816
chr6G_TA2804	159500000	160000000	10118
chr6G_TA2804	160000000	160500000	10370
chr6G_TA2804	160500000	161000000	11350
chr6G_TA2804	161000000	161500000	10510
chr6G_TA2804	161500000	162000000	11348
chr6G_TA2804	162000000	162500000	10352
chr6G_TA2804	162500000	163000000	10626
chr6G_TA2804	163000000	163500000	10746
chr6G_TA2804	163500000	164000000	9956
chr6G_TA2804	164000000	164500000	9806
chr6G_TA2804	164500000	165000000	9578
chr6G_TA2804	165000000	165500000	10962
chr6G_TA2804	165500000	166000000	10794
chr6G_TA2804	166000000	166500000	10117
chr6G_TA2804	166500000	167000000	10081
chr6G_TA2804	167000000	167500000	11446
chr6G_TA2804	167500000	168000000	7766
chr6G_TA2804	168000000	168500000	10402
chr6G_TA2804	168500000	169000000	10991
chr6G_TA2804	169000000	169500000	10097
chr6G_TA2804	169500000	170000000	11041
chr6G_TA2804	170000000	170500000	11316
chr6G_TA2804	170500000	171000000	10115
chr6G_TA2804	171000000	171500000	10530
chr6G_TA2804	171500000	172000000	10290
chr6G_TA2804	172000000	172500000	10404
chr6G_TA2804	172500000	173000000	10376
chr6G_TA2804	173000000	173500000	12436
chr6G_TA2804	173500000	174000000	11198
chr6G_TA2804	174000000	174500000	11023
chr6G_TA2804	174500000	175000000	10981
chr6G_TA2804	175000000	175500000	10504
chr6G_TA2804	175500000	176000000	11616
chr6G_TA2804	176000000	176500000	10900
chr6G_TA2804	176500000	177000000	10150
chr6G_TA2804	177000000	177500000	9586
chr6G_TA2804	177500000	178000000	9506
chr6G_TA2804	178000000	178500000	10770
chr6G_TA2804	178500000	179000000	11230
chr6G_TA2804	179000000	179500000	10798
chr6G_TA2804	179500000	180000000	10246
chr6G_TA2804	180000000	180500000	10478
chr6G_TA2804	180500000	181000000	9872
chr6G_TA2804	181000000	181500000	9284
chr6G_TA2804	181500000	182000000	10488
chr6G_TA2804	182000000	182500000	10718
chr6G_TA2804	182500000	183000000	10152
chr6G_TA2804	183000000	183500000	9810
chr6G_TA2804	183500000	184000000	11846
chr6G_TA2804	184000000	184500000	10724
chr6G_TA2804	184500000	185000000	12652
chr6G_TA2804	185000000	185500000	11538
chr6G_TA2804	185500000	186000000	10754
chr6G_TA2804	186000000	186500000	11798
chr6G_TA2804	186500000	187000000	11096
chr6G_TA2804	187000000	187500000	10995
chr6G_TA2804	187500000	188000000	10837
chr6G_TA2804	188000000	188500000	10358
chr6G_TA2804	188500000	189000000	10668
chr6G_TA2804	189000000	189500000	8789
chr6G_TA2804	189500000	190000000	9925
chr6G_TA2804	190000000	190500000	9894
chr6G_TA2804	190500000	191000000	11900
chr6G_TA2804	191000000	191500000	10870
chr6G_TA2804	191500000	192000000	10176
chr6G_TA2804	192000000	192500000	11872
chr6G_TA2804	192500000	193000000	11008
chr6G_TA2804	193000000	193500000	10678
chr6G_TA2804	193500000	194000000	10826
chr6G_TA2804	194000000	194500000	10272
chr6G_TA2804	194500000	195000000	10748
chr6G_TA2804	195000000	195500000	10842
chr6G_TA2804	195500000	196000000	10322
chr6G_TA2804	196000000	196500000	10440
chr6G_TA2804	196500000	197000000	10122
chr6G_TA2804	197000000	197500000	11675
chr6G_TA2804	197500000	198000000	12401
chr6G_TA2804	198000000	198500000	10234
chr6G_TA2804	198500000	199000000	10490
chr6G_TA2804	199000000	199500000	10950
chr6G_TA2804	199500000	200000000	11588
chr6G_TA2804	200000000	200500000	10406
chr6G_TA2804	200500000	201000000	10340
chr6G_TA2804	201000000	201500000	10696
chr6G_TA2804	201500000	202000000	10382
chr6G_TA2804	202000000	202500000	10467
chr6G_TA2804	202500000	203000000	11513
chr6G_TA2804	203000000	203500000	11232
chr6G_TA2804	203500000	204000000	11080
chr6G_TA2804	204000000	204500000	11864
chr6G_TA2804	204500000	205000000	12760
chr6G_TA2804	205000000	205500000	11702
chr6G_TA2804	205500000	206000000	10516
chr6G_TA2804	206000000	206500000	10202
chr6G_TA2804	206500000	207000000	11678
chr6G_TA2804	207000000	207500000	10534
chr6G_TA2804	207500000	208000000	11404
chr6G_TA2804	208000000	208500000	10930
chr6G_TA2804	208500000	209000000	12041
chr6G_TA2804	209000000	209500000	10213
chr6G_TA2804	209500000	210000000	10702
chr6G_TA2804	210000000	210500000	11047
chr6G_TA2804	210500000	211000000	10219
chr6G_TA2804	211000000	211500000	11394
chr6G_TA2804	211500000	212000000	10932
chr6G_TA2804	212000000	212500000	10330
chr6G_TA2804	212500000	213000000	11540
chr6G_TA2804	213000000	213500000	11244
chr6G_TA2804	213500000	214000000	10457
chr6G_TA2804	214000000	214500000	11777
chr6G_TA2804	214500000	215000000	11214
chr6G_TA2804	215000000	215500000	10144
chr6G_TA2804	215500000	216000000	11392
chr6G_TA2804	216000000	216500000	10934
chr6G_TA2804	216500000	217000000	10356
chr6G_TA2804	217000000	217500000	11794
chr6G_TA2804	217500000	218000000	11208
chr6G_TA2804	218000000	218500000	10010
chr6G_TA2804	218500000	219000000	6256
chr6G_TA2804	219000000	219500000	5488
chr6G_TA2804	219500000	220000000	8726
chr6G_TA2804	220000000	220500000	9722
chr6G_TA2804	220500000	221000000	11078
chr6G_TA2804	221000000	221500000	11204
chr6G_TA2804	221500000	222000000	11532
chr6G_TA2804	222000000	222500000	10818
chr6G_TA2804	222500000	223000000	8892
chr6G_TA2804	223000000	223500000	9920
chr6G_TA2804	223500000	224000000	10655
chr6G_TA2804	224000000	224500000	12543
chr6G_TA2804	224500000	225000000	10898
chr6G_TA2804	225000000	225500000	11770
chr6G_TA2804	225500000	226000000	11452
chr6G_TA2804	226000000	226500000	10813
chr6G_TA2804	226500000	227000000	11555
chr6G_TA2804	227000000	227500000	11337
chr6G_TA2804	227500000	228000000	11517
chr6G_TA2804	228000000	228500000	11142
